geneSymbol	HGNCID
RN5S389	HGNC:43289
MGC45378	HGNC:21245
FLJ13425	HGNC:1090
N-myc	HGNC:7559
hsa-mir-639	HGNC:32895
EDH17B1	HGNC:5216
ADPRHL2	HGNC:21304
MGC5391	HGNC:28767
GNT-III	HGNC:7046
DKFZP586C1324	HGNC:30424
EEF1AL9	HGNC:3206
ZNF838	HGNC:29448
dJ324O17.1	HGNC:16435
BARMR1	HGNC:30452
CENP-28	HGNC:25674
FLJ22624	HGNC:24724
CLTCL	HGNC:2093
FLJ11113	HGNC:20444
MICOS19	HGNC:21906
CD130	HGNC:6021
AGS2	HGNC:25671
LOC340286	HGNC:34511
SHCC	HGNC:18181
FOXG1A	HGNC:3811
TRNAV38	HGNC:38576
MRPS18AL1	HGNC:21057
CENTB5	HGNC:16754
bHLHb44	HGNC:33783
TRYX3	HGNC:39125
Bex	HGNC:13388
Hb-4	HGNC:6461
KIAA0856	HGNC:2938
C21orf75	HGNC:16024
CT12.3b	HGNC:14618
MTERF	HGNC:21463
KIAA0215	HGNC:22982
Map19	HGNC:6902
APC8	HGNC:1724
BUG13	HGNC:16461
DATF1	HGNC:2680
SCAT4	HGNC:44176
CK067	HGNC:30205
MOX1	HGNC:7889
hbet1	HGNC:14562
SYF1	HGNC:14089
NRM29	HGNC:8003
C6orf164	HGNC:21404
Zfp319	HGNC:13644
LRS1	HGNC:3755
ZNFX1-AS1	HGNC:33101
NCRNA00066	HGNC:33425
PDI	HGNC:14180
LINC01024	HGNC:49009
Za11	HGNC:6005
V2	HGNC:12295
MGC13096	HGNC:28194
hsa-mir-3614	HGNC:38995
FSRG1	HGNC:1103
KIAA1724	HGNC:29361
PTPLAD1	HGNC:24175
TRNAD3	HGNC:34620
SEPP1	HGNC:10751
C6orf217	HGNC:32526
NTBA	HGNC:21392
SOCS7	HGNC:19392
OL-64	HGNC:18359
HL1	HGNC:2950
NOLA1	HGNC:14264
TUBB	HGNC:12412
SOTV	HGNC:3513
Figalpha	HGNC:24669
FLJ31409	HGNC:24180
CGI-74	HGNC:21608
hBNaC1	HGNC:99
DK4	HGNC:5511
CMOAT	HGNC:53
NTC31	HGNC:19824
TACAN	HGNC:21697
TRIP-Br2	HGNC:30784
RPC8	HGNC:30349
4832404P21Rik	HGNC:23528
PF22	HGNC:30492
MIRN519D	HGNC:32112
DKFZp761G058	HGNC:25415
UDG	HGNC:12572
NHE-1	HGNC:11071
KIAA1001	HGNC:24102
CT125	HGNC:7870
hsa-mir-3064	HGNC:41652
FinGER2	HGNC:28476
SSX8	HGNC:19654
CSNB1A	HGNC:8082
SIGMA1A	HGNC:559
HOGA	HGNC:8091
KIAA0277	HGNC:16862
OR13-34	HGNC:8320
hsa-mir-548h-3	HGNC:35344
TRBV121	HGNC:12183
hsa-mir-3200	HGNC:38227
bA393I2.3	HGNC:18410
FLJ23311	HGNC:24727
NK-p46	HGNC:6731
CDR62	HGNC:1799
CISTRACT	HGNC:49426
RISC	HGNC:29507
RAD53	HGNC:16627
tRNA-Ala-AGC-21-1	HGNC:34755
P-REX1	HGNC:32594
KIAA1918	HGNC:23242
KIAA0846	HGNC:14545
FHOS	HGNC:17905
BABL	HGNC:5009
H3.Y	HGNC:43735
DESI-2	HGNC:24264
FLJ32787	HGNC:18589
HEFL	HGNC:15878
YJR022W	HGNC:20471
MT1NP	HGNC:7402
C21orf15	HGNC:2647
FAM70A	HGNC:26086
HELG	HGNC:11351
OR7E62	HGNC:8438
CMH4	HGNC:7551
RN5S43	HGNC:42819
C17orf103	HGNC:30770
TGM3L	HGNC:16255
HS24/P52	HGNC:5237
OR10B2	HGNC:8163
PPIP6	HGNC:9269
FLJ10945	HGNC:25606
PPP1R13A	HGNC:12000
envR	HGNC:3454
OR5B7P	HGNC:8322
lnc-HOXB8-1:2	HGNC:56359
UGT2B9	HGNC:12554
PNI	HGNC:8951
IGKV41	HGNC:5834
pHZ-39	HGNC:12925
bHLHe14	HGNC:10882
hsa-mir-548k	HGNC:35285
NUP75	HGNC:8734
FLJ10420	HGNC:25528
FLJ35382	HGNC:26643
S100A14	HGNC:10491
HB-1Y	HGNC:29677
COPN5	HGNC:2318
CCDC95	HGNC:26905
BLIMP1	HGNC:9346
TAS2R18	HGNC:19107
B56A	HGNC:9309
KIAA1133	HGNC:18126
C6orf56	HGNC:20956
NTAK	HGNC:7998
KIAA0335	HGNC:29009
RPS10L	HGNC:15795
hsa-mir-124-3	HGNC:31504
OR2T9	HGNC:15018
ERRa	HGNC:3471
ARHGAP34	HGNC:19751
ovastacin	HGNC:31704
P2Y15	HGNC:4531
IQCH	HGNC:25184
H2AFZP4	HGNC:38015
LINC00024	HGNC:14574
hsa-mir-4279	HGNC:38195
FAP66	HGNC:18340
lncRNA-AS-GSTT1(1-72)	HGNC:51839
NPH1	HGNC:7905
POLK	HGNC:16705
TRNAV20	HGNC:34759
C17orf6	HGNC:1220
TweakR	HGNC:18152
TRBV26/OR9-2	HGNC:15485
FLJ12875	HGNC:25762
LTRPC3	HGNC:17992
SNAP43	HGNC:11134
ESX	HGNC:3318
HS6ST-2	HGNC:19133
RPB10beta	HGNC:9199
IBAT	HGNC:10906
FAR11B	HGNC:22209
NAPE-PLD	HGNC:21683
C14orf183	HGNC:27285
MGC16943	HGNC:30541
MIRN378	HGNC:31871
AML1	HGNC:10471
MDRS1	HGNC:15999
CAMKK	HGNC:1470
EDA3	HGNC:2895
VPAC2	HGNC:12695
MGC4161	HGNC:23710
LAIR-2	HGNC:6478
TLDC3	HGNC:15822
MGC2642	HGNC:14646
FLJ44670	HGNC:16111
STL2	HGNC:2186
DKFZP761D081	HGNC:17384
FLJ20272	HGNC:25986
HBII-13	HGNC:32725
FLJ13352	HGNC:25812
HCGIV-04	HGNC:22924
KIAA0784	HGNC:15766
SCXB	HGNC:32322
Hs.84084	HGNC:622
mSR	HGNC:23146
CD142	HGNC:3541
ADOHCYASE3	HGNC:22204
K35	HGNC:1779
S100A16	HGNC:20846
FLJ36974	HGNC:28648
MGC99813	HGNC:33704
pMesogenin1	HGNC:14907
MIR147BHG	HGNC:29898
RG7MT1	HGNC:10075
GRRP1	HGNC:25860
lnc-dPrdm16	HGNC:48664
CD243	HGNC:40
C11orf9	HGNC:1181
hsa-mir-330	HGNC:31771
CX62	HGNC:16995
hsa-mir-3620	HGNC:38917
Otlx2	HGNC:9005
SNT3	HGNC:11169
ZHC5	HGNC:22997
TRNAT1	HGNC:12350
UBL7-AS1	HGNC:48614
MITR	HGNC:14065
dJ447F3.1	HGNC:16567
HRD	HGNC:11582
TRNAQ12	HGNC:34700
c316G12.3	HGNC:23026
DKFZp564C0469	HGNC:25408
MGC126582	HGNC:904
KIAA0863	HGNC:23803
OR4P3P	HGNC:15180
SAT-1	HGNC:10993
MSY2	HGNC:17948
hLuc7B2	HGNC:21608
hsa-mir-4721	HGNC:41609
CPETRL3	HGNC:2033
MIRN130B	HGNC:31515
KNT	HGNC:6467
C21orf110	HGNC:19722
IK8	HGNC:6246
CSPG3	HGNC:2465
YME1L	HGNC:12843
KIAA0327	HGNC:8706
TRNAQ33P	HGNC:35014
MGC104712	HGNC:27901
CC-CKR-5	HGNC:1606
MIRN744	HGNC:33658
mkr5	HGNC:17801
NY-BR-15	HGNC:21638
UBE2V	HGNC:12494
OFDYP10	HGNC:23882
FLJ38295	HGNC:1274
BCRP	HGNC:74
RNF192	HGNC:24788
DDX	HGNC:386
GASZ	HGNC:1350
CD28H	HGNC:28324
7SL1c	HGNC:23134
HMGN2P	HGNC:19930
CCSMST1	HGNC:27558
RPS4P19	HGNC:36872
SNF2LA	HGNC:11098
ZNF663	HGNC:25342
CT42	HGNC:11738
ADRA2L1	HGNC:282
IGKV137	HGNC:5739
SUHW2	HGNC:23022
FLJ30373	HGNC:26395
ZNF323	HGNC:14097
Lgd2	HGNC:30237
SETD5B	HGNC:18541
ACH2	HGNC:33128
KIAA0955	HGNC:17057
C17orf46	HGNC:26349
PAPL	HGNC:33781
LED	HGNC:34499
Zwint1	HGNC:13195
Hzf	HGNC:17521
P50	HGNC:15607
HSD1L	HGNC:30419
TULA-2	HGNC:29884
OR1F7	HGNC:8194
TNXB2	HGNC:11976
LH3	HGNC:9083
CL640	HGNC:25223
hsa-mir-6780a	HGNC:50069
NPIPL2	HGNC:34409
NRAMP1	HGNC:10907
tRNA-Cys-GCA-6-1	HGNC:34741
MP68	HGNC:1188
FLJ12960	HGNC:25771
NOE2	HGNC:17189
GLURD	HGNC:4574
URAX1	HGNC:14300
LINC01172	HGNC:48823
RN5S342	HGNC:43242
KIAA1132	HGNC:14656
FLJ25320	HGNC:27945
dJ688G8.1	HGNC:15838
CCDC64B	HGNC:33584
KIAA0931	HGNC:29149
GMP-17	HGNC:7830
FAM84A	HGNC:20743
RP5-1092A11.2	HGNC:40591
TRNAN36P	HGNC:35111
KIAA1903	HGNC:20190
lncRNA-HEIH	HGNC:45049
OSBP3	HGNC:16370
IMP1	HGNC:16435
MT	HGNC:29622
CT99	HGNC:374
FKBP59	HGNC:3720
POTE-18	HGNC:33894
FAM71A	HGNC:26541
HMUDG	HGNC:17148
ANTP5	HGNC:511
bA421P11.2	HGNC:20266
MGC10527	HGNC:29918
TTC35	HGNC:28963
Tg737	HGNC:20606
MGC24995	HGNC:23174
NOL1R2	HGNC:16609
CT53	HGNC:12953
PDGF1	HGNC:8799
IL1F2	HGNC:5992
HC7	HGNC:24414
SPG39	HGNC:16268
CD339	HGNC:6188
p64CLCP	HGNC:2062
M6B	HGNC:4461
TU12	HGNC:3574
GPR147	HGNC:17425
ZNF29K1	HGNC:13172
KIAA1340	HGNC:29252
MGC3207	HGNC:28469
Fbx36	HGNC:27020
ARS2	HGNC:24101
NCRNA00216	HGNC:20191
NAP125	HGNC:7666
FEG-1	HGNC:4485
GODZ	HGNC:18470
C21orf61	HGNC:1304
MLR2	HGNC:29503
RP40	HGNC:8786
ANX11	HGNC:535
CGRPR	HGNC:16709
APITD1	HGNC:23163
hsa-mir-2114	HGNC:37308
CO11A1	HGNC:2186
PRO1580	HGNC:28814
hsa-mir-563	HGNC:32819
PIL	HGNC:8985
C4orf31	HGNC:26256
MIRN548C	HGNC:32800
KIAA1105	HGNC:30314
UPH1	HGNC:3219
PC2	HGNC:9009
KAP18.1	HGNC:22966
5'aHIF-1A	HGNC:43014
CGI-137	HGNC:11542
KIAA0470L	HGNC:28364
KIR48	HGNC:16343
bA400P21.1	HGNC:16543
FLJ22635	HGNC:26210
hsa-mir-933	HGNC:33676
SIAT4	HGNC:10864
FAM90A12	HGNC:32260
Mauve	HGNC:1968
FLJ20699	HGNC:26082
FLJ38219	HGNC:17715
DKFZp781F1775	HGNC:13078
C13orf21	HGNC:20607
hsa-mir-4749	HGNC:41760
C21orf96	HGNC:16623
DPRP1	HGNC:16490
IL-3	HGNC:6011
RN5S103	HGNC:42901
OR11H7P	HGNC:15350
tRNA-Val-CAC-11-1	HGNC:38578
TREA	HGNC:12266
CTSL1P3	HGNC:2541
Tim16	HGNC:29679
RBP10	HGNC:9199
PIM1	HGNC:9479
S100beta	HGNC:10500
Cos8	HGNC:54974
bA314N13.5	HGNC:15931
FLJ40123	HGNC:27366
SDS	HGNC:19440
KIAA0212	HGNC:18967
Hdgfrp1	HGNC:21095
RNU6-33	HGNC:34277
KIAA1613	HGNC:29326
U7.61	HGNC:34157
LINC00565	HGNC:43709
LAS2	HGNC:13796
RP11-190D6.2	HGNC:53169
P15RS	HGNC:25560
ALS2CR3	HGNC:13206
Zip67	HGNC:25196
OST008	HGNC:8230
ARTD8	HGNC:29232
OR2I4P	HGNC:8258
hsa-mir-550a-2	HGNC:32805
hsa-mir-450-1	HGNC:28008
B56G	HGNC:9311
UPASE2	HGNC:23061
tRNA-Ser-GCT-6-1	HGNC:34781
hsa-mir-548ba	HGNC:50260
SHP2	HGNC:9644
PET112	HGNC:8849
AP001626.1	HGNC:52459
tRNA-Cys-GCA-20-1	HGNC:34923
SIAT8	HGNC:10869
MIRN549	HGNC:32803
FLJ20265	HGNC:25985
HSPC327	HGNC:20184
ZNT6	HGNC:19305
C10orf14	HGNC:23523
NCRNA00322	HGNC:33698
CPETRL1	HGNC:2047
ZNF167	HGNC:12955
KIAA1902	HGNC:18267
S3A	HGNC:10421
FLJ32702	HGNC:26525
hsa-mir-518a-1	HGNC:32120
LIS1	HGNC:8574
TCONS_00005874	HGNC:50529
FLJ20296	HGNC:25991
IKK-alpha	HGNC:1974
NEAT2	HGNC:29665
LIN-41	HGNC:32669
THEX1	HGNC:23994
Mic10	HGNC:32068
TREB7	HGNC:784
FGFR3P	HGNC:21664
DESC1	HGNC:24465
D0S117E	HGNC:2695
LACS	HGNC:3569
FLJ38683	HGNC:27364
hsa-mir-4316	HGNC:38306
LGA	HGNC:29570
HSP90BB	HGNC:32537
MIRN938	HGNC:33681
MGC26143	HGNC:28364
FLJ12820	HGNC:24034
lncRNA-LET	HGNC:45091
roquin	HGNC:29434
hsa-mir-4710	HGNC:41727
MIRN1270	HGNC:35338
MAD3	HGNC:14008
MO25	HGNC:20292
migfilin	HGNC:24686
U1.4	HGNC:10133
GRAF2	HGNC:26099
GMD	HGNC:4369
CENP-O	HGNC:28152
PP3381	HGNC:16405
dJ80N2.1	HGNC:16837
SCAN1	HGNC:18884
pp75	HGNC:24845
RXR-alpha	HGNC:10477
RNF190	HGNC:26655
MGC29762	HGNC:28436
HU1-1	HGNC:10120
BCDO1	HGNC:13815
Kv4.2	HGNC:6238
SMP2	HGNC:14451
LOC100170765	HGNC:34497
EDDM5	HGNC:1804
DEFB122P	HGNC:18102
CRP2BP	HGNC:15904
LINC00521	HGNC:19860
DCR	HGNC:18985
BA554C12.1	HGNC:9928
TCRGVB	HGNC:12297
NCRNA00331	HGNC:42048
HZF4	HGNC:13027
URP1	HGNC:15889
CLN13	HGNC:2531
TU12B1-TY	HGNC:30826
SNF1LK	HGNC:11142
H4FD	HGNC:4784
hg688	HGNC:8406
MP25	HGNC:29673
FLJ32319	HGNC:25467
GDE6	HGNC:24849
TEM7	HGNC:20945
FAM13A1OS	HGNC:19370
HLA-DP1A	HGNC:4938
CT72	HGNC:30410
CDA016	HGNC:17194
H3F3A	HGNC:4764
SNORA39	HGNC:32632
SCGBL	HGNC:27616
VMD2L3	HGNC:17105
HMGB3L2	HGNC:16574
dJ831D17.1	HGNC:15940
OR7F4P	HGNC:8424
dJ377H14.2	HGNC:21395
GOLIM7	HGNC:6824
SCAT6	HGNC:40992
AL391832.1	HGNC:56012
KIAA1393	HGNC:23141
hsa-mir-500	HGNC:32134
FLJ12171	HGNC:25700
TRNAC31P	HGNC:35017
FAM39B	HGNC:33145
DKFZp686P02188	HGNC:32225
DOC2BL	HGNC:2986
OR5B11	HGNC:8320
PSCD2	HGNC:9502
TEIF	HGNC:14372
DSC3	HGNC:3036
C2orf4	HGNC:14014
DEFB-7	HGNC:18086
HSST	HGNC:7680
NIMP	HGNC:18647
PGPEP2	HGNC:30748
PCDH-BETA6	HGNC:8691
H5	HGNC:9164
FLJ20626	HGNC:21036
DFF40	HGNC:2773
OR7-141	HGNC:8232
AIP	HGNC:24114
CMPK	HGNC:18170
dJ54B20.2	HGNC:28855
G18.1a	HGNC:13945
MGC15631	HGNC:18286
CR-4	HGNC:11704
hsa-mir-3065	HGNC:38234
LY49L	HGNC:6372
POLYDOM	HGNC:15985
BTBD28	HGNC:23236
HDJ3	HGNC:24581
RAB3GAP	HGNC:17063
hsa-mir-3973	HGNC:41756
SFRS13AP2	HGNC:24823
FLJ40298	HGNC:26861
L-UBC	HGNC:12486
C6orf171	HGNC:21485
C6orf138	HGNC:21345
C4orf24	HGNC:26648
BT2.2	HGNC:1137
FTHL10	HGNC:3980
SPX1	HGNC:11024
TROB1	HGNC:11979
TXLNG2P	HGNC:18473
Fbx45	HGNC:29148
MIRN515-1	HGNC:32094
ZNT4	HGNC:11015
ANKRD41	HGNC:26812
SCDO3	HGNC:6560
FABP5L6	HGNC:31069
KIAA0182	HGNC:28979
hsa-mir-567	HGNC:32823
MSTP017	HGNC:18808
KIAA0590	HGNC:29077
MRRFP	HGNC:35238
DKFZp434G1729	HGNC:25278
hsa-mir-2681	HGNC:41532
MGC131950	HGNC:12782
A3b	HGNC:10806
POTE18	HGNC:33894
APR3	HGNC:24090
MKK4	HGNC:6844
C4orf20	HGNC:25640
TCONS_00023252	HGNC:51434
FLJ41841	HGNC:21345
HSPL27	HGNC:5248
PRED71	HGNC:1623
C17orf64	HGNC:26990
SNURPORTIN-1	HGNC:14245
PSP24A	HGNC:4503
BCL2L8	HGNC:936
TRY6	HGNC:43788
NPHP11	HGNC:28396
FLJ33790	HGNC:26597
CAGL79	HGNC:11962
EIF4GL	HGNC:29322
SRD5BP1	HGNC:11288
TRS-AGA2-1	HGNC:34747
HSPC043	HGNC:24994
KIAA0939	HGNC:20728
MAN1B	HGNC:6822
FLJ11184	HGNC:25638
ZNFEB	HGNC:13065
hsa-mir-6124	HGNC:50200
hsa-mir-412	HGNC:32064
DRIL2	HGNC:14350
HOX1A	HGNC:5108
FLJ10458	HGNC:19889
tRNA-Phe-GAA-1-1	HGNC:34699
Zn-15	HGNC:18410
CSTN3	HGNC:18371
C17orf33	HGNC:2438
SHARP	HGNC:17575
HM43	HGNC:6604
PAR6alpha	HGNC:15943
MGC126059	HGNC:2673
XPLAC	HGNC:29845
DECTIN-1	HGNC:14558
BCL5	HGNC:1001
KIAA1095	HGNC:17704
PPIEP1	HGNC:33195
PRDM3	HGNC:3498
COX7A3P	HGNC:20006
IGHV(II)-60-1	HGNC:5686
MIRN1299	HGNC:35290
Rumi	HGNC:22954
U7.19	HGNC:34115
hsa-mir-152	HGNC:31538
OR5BU1P	HGNC:19575
RN5S274	HGNC:43174
hsa-mir-548ag-2	HGNC:41745
ZFYVE20	HGNC:20759
bHLHa48	HGNC:32322
CHIT	HGNC:1936
hsa-mir-1283-1	HGNC:35255
TMP10	HGNC:20707
FORCP	HGNC:44356
MSL3L1	HGNC:7370
KIAA0099	HGNC:14957
BSN2	HGNC:30988
DHC3	HGNC:2943
MGC119131	HGNC:16219
KGFLP1	HGNC:27852
EIF4BP	HGNC:19929
KLG	HGNC:15583
SIGLECP5	HGNC:15610
ELF-1	HGNC:3222
MIRN760	HGNC:33666
HBII-202	HGNC:32729
FLJ20071	HGNC:21317
MIRN373	HGNC:31787
PMN-E	HGNC:3309
CTGLF1	HGNC:23459
DKFZp586G1123	HGNC:24966
hsa-mir-3167	HGNC:38242
NURF140	HGNC:11097
RNF191	HGNC:26302
CASS3	HGNC:16898
RN5S151	HGNC:43051
ADSF	HGNC:20389
DEFQ1	HGNC:18339
FANCW	HGNC:25539
PP2AC	HGNC:9299
FAM134C	HGNC:27258
hsa-mir-4696	HGNC:41780
PFC	HGNC:8864
CSNU3	HGNC:11067
hsa-mir-4762	HGNC:41603
RTFC	HGNC:20162
MEKK4	HGNC:6856
D6S2244E	HGNC:4927
CD35	HGNC:2334
BNLN	HGNC:44088
RP11-455B3.1	HGNC:53105
C20orf103	HGNC:16097
TMF	HGNC:11870
HHZ150	HGNC:13001
KIAA0116	HGNC:28112
KAP4.14	HGNC:18911
GPR116	HGNC:19030
KIAA0382	HGNC:14193
MGC33951	HGNC:28520
NCRNA00134	HGNC:18492
ORW2	HGNC:175
FBG2	HGNC:13585
FLJ23614	HGNC:21039
NPPA-AS	HGNC:37635
cblC	HGNC:24525
C16orf32	HGNC:14160
MRB	HGNC:17985
MGC7807	HGNC:20456
lncRNA-N2	HGNC:39522
HDCMA18P	HGNC:24912
MGC34222	HGNC:9130
RN5S290	HGNC:43190
PDZGEF2	HGNC:20655
p85-ALPHA	HGNC:8979
VWS	HGNC:6121
CYP51P1	HGNC:20245
DEFB-24	HGNC:18104
FLJ46909	HGNC:17841
hMis18alpha	HGNC:1286
dJ1184F4.4	HGNC:16106
FLJ25378	HGNC:26343
C16orf36	HGNC:14169
CENTB4	HGNC:2720
CAP-D3	HGNC:28952
snRNP-B	HGNC:11153
FAP68	HGNC:14373
Tyro11	HGNC:3395
Mona	HGNC:4563
mtSerRS	HGNC:17697
UCH37	HGNC:19678
FLJ11895	HGNC:22986
RecQL1	HGNC:9948
AGO	HGNC:16712
RNU2B	HGNC:10152
ABCP	HGNC:74
AMY2P	HGNC:479
CT71	HGNC:15932
C8orf41	HGNC:26262
FLJ00199	HGNC:23621
FT1A	HGNC:4017
TACIP1	HGNC:11167
TB2	HGNC:30077
hZIMP10	HGNC:16493
SEC22B2	HGNC:53890
MGC2616	HGNC:16618
SF2001	HGNC:18430
RN5S436	HGNC:43336
FEB4	HGNC:17416
FLJ35613	HGNC:20653
GNPTA	HGNC:29670
SUHW3	HGNC:25955
FLJ20261	HGNC:18527
nkat1	HGNC:6329
SDR32C1	HGNC:24547
DEP.5	HGNC:18423
FLJ10666	HGNC:18551
CRTH2	HGNC:4502
C20orf194	HGNC:17721
tRNA-Thr-AGT-2-1	HGNC:34886
NCRNA00286A	HGNC:38609
PRKCBP1	HGNC:9397
CCDC10	HGNC:13753
OPN	HGNC:11255
NGX6	HGNC:21427
CT1.6	HGNC:6804
KAT3B	HGNC:3373
hsa-mir-596	HGNC:32852
ANA	HGNC:1132
KIAA0066	HGNC:17063
DENND9	HGNC:28337
DKFZP434G1415	HGNC:25276
fSAP29	HGNC:19824
MGC35468	HGNC:28582
H2AFY	HGNC:4740
CD66d	HGNC:1815
IATIL	HGNC:453
envH2	HGNC:53422
ESTF	HGNC:6860
MIRN558	HGNC:32814
M11S1	HGNC:6743
STAF65gamma	HGNC:30632
dJ756N5.1	HGNC:15906
hsa-mir-507	HGNC:32144
PCAT-2-180961	HGNC:51792
C4A3	HGNC:1323
CCD	HGNC:10472
NYD-SP16	HGNC:22988
C1QTNF13	HGNC:19359
IPLA2G	HGNC:28900
GDF8	HGNC:4223
RN5S367	HGNC:43267
PTPRV	HGNC:13421
MGC23940	HGNC:28335
TPX	HGNC:12015
FAM123A	HGNC:26360
L27	HGNC:10328
TRAP150	HGNC:22964
OR4-114	HGNC:8312
CD156C	HGNC:188
HSP47	HGNC:1546
FLJ25330	HGNC:30539
TRBV75	HGNC:12239
MGC2333	HGNC:9535
hILP2	HGNC:14878
GLR	HGNC:4327
dJ322A24.1	HGNC:21184
DKFZP564D1864	HGNC:562
COAS2	HGNC:24369
FLJ37114	HGNC:27780
C12orf38	HGNC:25774
FLJ31842	HGNC:26477
TIGM1	HGNC:9016
MRCKB	HGNC:1738
MGC34648	HGNC:28530
KMT3B	HGNC:14234
NCRNA00326	HGNC:41926
LPA4	HGNC:4478
NOD16	HGNC:22940
KIAA1423	HGNC:20958
KRTHA5	HGNC:6453
ARH9	HGNC:669
CFAP106	HGNC:28388
p18-20	HGNC:1689
HFMI1	HGNC:3230
ASNSL2	HGNC:755
TTY8	HGNC:18489
L-CAD	HGNC:1441
PIGEA-14	HGNC:1307
SSI-3	HGNC:19391
PHI-1	HGNC:9057
DAU1	HGNC:30539
HLAR698	HGNC:24950
FLJ22349	HGNC:26185
DKFZp313A2432	HGNC:25238
MLTNB	HGNC:197
MDSRP	HGNC:22954
RBMY1G	HGNC:9915
HNRPE2	HGNC:8648
MLN62	HGNC:12034
DKFZp566D133	HGNC:23203
FLJ14751	HGNC:23162
C11orf39	HGNC:32293
C18orf30	HGNC:26270
MORF4LP4	HGNC:20403
SPAG15	HGNC:11217
IL-23A	HGNC:15488
FLJ21992	HGNC:17329
TANGO13B	HGNC:12021
DFNX2	HGNC:9217
LGALS7A	HGNC:6568
SIS	HGNC:8800
CT4.1	HGNC:4098
PKCI-1	HGNC:4912
SgK085	HGNC:27972
TRH-GTG1-9	HGNC:33260
Tdif1	HGNC:16160
RPML32	HGNC:14279
D6S52E	HGNC:13919
Hb-5	HGNC:6462
HML6-c19A	HGNC:39111
REV1L	HGNC:14060
ACA45	HGNC:32572
IL-28R1	HGNC:18584
FLJ25795	HGNC:23435
PLXN5	HGNC:9103
DHFR1	HGNC:2861
PSMA7L	HGNC:22985
ARTD14	HGNC:23696
RN5S74	HGNC:42851
STB2	HGNC:15512
WAVE1	HGNC:12732
NSPLII	HGNC:10469
se20-9	HGNC:11088
CSQ1	HGNC:1512
SPI-A	HGNC:11241
CGI-148	HGNC:20399
C5orf62	HGNC:30248
PHCA	HGNC:16066
MYONAP	HGNC:13872
DKFZp779O2438	HGNC:23088
Pc-2	HGNC:9009
hsa-mir-6716	HGNC:50048
MARCH10	HGNC:26655
HFH1	HGNC:20951
LiESP6	HGNC:27200
PCDHAC	HGNC:8678
CAMII	HGNC:1445
C10orf84	HGNC:25794
PDZRN4L	HGNC:21167
C1orf2	HGNC:1233
LOC131909	HGNC:34336
B3GN-T5	HGNC:15684
KIAA0308	HGNC:25701
FLJ21430	HGNC:19256
FLJ94393	HGNC:30728
trnN	HGNC:7493
TRAC-1	HGNC:7673
dNT-1	HGNC:17144
PIG-Z	HGNC:30596
psiHSP40	HGNC:24988
E1-6	HGNC:10104
hg1003	HGNC:8370
SBBIZ1	HGNC:14955
WDYHV1	HGNC:25490
OFD1PY9	HGNC:23881
KIAA0234	HGNC:11115
JEM-1	HGNC:1065
hsa-mir-3138	HGNC:38341
PH2	HGNC:4570
TINAGRP	HGNC:19168
NOELIN	HGNC:17187
GEF16	HGNC:15515
EFCAB4A	HGNC:28703
LACR1	HGNC:4532
LAMRL5	HGNC:31464
C2orf60	HGNC:26754
DKFZP586M0122	HGNC:17264
OATPY	HGNC:23613
FAM15B	HGNC:18633
Tau-PHF6	HGNC:6893
HSGP25L2G	HGNC:24878
UNQ9390	HGNC:27898
KRTAP18-1	HGNC:22966
CRYGFP1	HGNC:2413
hsa-mir-498	HGNC:32092
hsa-mir-6503	HGNC:49968
Vph1	HGNC:866
MGC10911	HGNC:22420
AMAC	HGNC:15546
DILC	HGNC:11749
ENST00000447908	HGNC:53610
ZNF220	HGNC:13013
ZNF796	HGNC:10527
IGLL	HGNC:5870
LOC653786	HGNC:53869
C1QTNF9B-AS1	HGNC:39839
AKR1CL1	HGNC:23469
NFkappaB	HGNC:7794
FAM35DP	HGNC:34038
ZNF690	HGNC:26673
KIAA1733	HGNC:20990
ALDR1	HGNC:381
IGHD3OR153B	HGNC:5501
TCRBV8S5P	HGNC:12184
MIRN922	HGNC:33672
OR7E98P	HGNC:8389
bCX31G15.2	HGNC:21661
RSP6	HGNC:14241
ASC1p200	HGNC:18697
NCS6	HGNC:29590
TM7SF1L1	HGNC:24300
BXDC1	HGNC:20870
CD358	HGNC:13469
AC009892.10	HGNC:53114
hg84	HGNC:8415
bQB230F21.2	HGNC:30956
RAA1	HGNC:483
FLJ30927	HGNC:26421
MATII	HGNC:6904
HIST1H4E	HGNC:4790
LYC5	HGNC:31353
FLJ36164	HGNC:20122
RP7	HGNC:9942
RIA1	HGNC:25789
FLJ11000	HGNC:21870
snaR-A55299144	HGNC:34309
GnT-Ivb	HGNC:7048
GALIG	HGNC:6563
RP1-27O5.1	HGNC:37057
ENST00000441841	HGNC:53129
Kv1.7	HGNC:6226
CZP1	HGNC:4281
SPDYE10P	HGNC:51506
SMARCM1	HGNC:13221
MOCS2A	HGNC:7193
NORF1	HGNC:9962
SREBP2	HGNC:11290
bCX101P6.9	HGNC:27366
ACVRLK2	HGNC:171
TRNAA33	HGNC:34909
DUSP20	HGNC:18484
IP3KC	HGNC:14897
D19S593E	HGNC:2936
HUMCYT2A	HGNC:24430
SDR7C2	HGNC:19977
C11orf44	HGNC:26805
DKFZP434I225	HGNC:11958
14q(II-10)	HGNC:32998
CD322	HGNC:14686
CYT19	HGNC:17452
C3orf12	HGNC:31133
HIFPH4	HGNC:28858
KAL4	HGNC:18455
KIAA0329	HGNC:19957
KIAA0943	HGNC:20790
